date,entity,iso_code,indicator,value
2022-03-02,Malaysia,MYS,Daily hospital occupancy,6951.0
2022-03-02,Malaysia,MYS,Daily hospital occupancy per million,204.813
2022-03-02,Malaysia,MYS,Weekly new hospital admissions,11753.0
2022-03-02,Malaysia,MYS,Weekly new hospital admissions per million,346.306
2022-03-03,Malaysia,MYS,Daily ICU occupancy,355.0
2022-03-03,Malaysia,MYS,Daily ICU occupancy per million,10.46
2022-03-03,Malaysia,MYS,Daily hospital occupancy,7044.0
2022-03-03,Malaysia,MYS,Daily hospital occupancy per million,207.554
2022-03-03,Malaysia,MYS,Weekly new hospital admissions,12037.0
2022-03-03,Malaysia,MYS,Weekly new hospital admissions per million,354.674
2022-03-04,Malaysia,MYS,Daily ICU occupancy,348.0
2022-03-04,Malaysia,MYS,Daily ICU occupancy per million,10.254
2022-03-04,Malaysia,MYS,Daily hospital occupancy,7130.0
2022-03-04,Malaysia,MYS,Daily hospital occupancy per million,210.088
2022-03-04,Malaysia,MYS,Weekly new hospital admissions,12365.0
2022-03-04,Malaysia,MYS,Weekly new hospital admissions per million,364.339
2022-03-05,Malaysia,MYS,Daily ICU occupancy,372.0
2022-03-05,Malaysia,MYS,Daily ICU occupancy per million,10.961
2022-03-05,Malaysia,MYS,Daily hospital occupancy,7391.0
2022-03-05,Malaysia,MYS,Daily hospital occupancy per million,217.778
2022-03-05,Malaysia,MYS,Weekly new hospital admissions,12781.0
2022-03-05,Malaysia,MYS,Weekly new hospital admissions per million,376.596
2022-03-06,Malaysia,MYS,Daily ICU occupancy,380.0
2022-03-06,Malaysia,MYS,Daily ICU occupancy per million,11.197
2022-03-06,Malaysia,MYS,Daily hospital occupancy,7416.0
2022-03-06,Malaysia,MYS,Daily hospital occupancy per million,218.515
2022-03-06,Malaysia,MYS,Weekly new hospital admissions,12964.0
2022-03-06,Malaysia,MYS,Weekly new hospital admissions per million,381.988
2022-03-07,Malaysia,MYS,Daily ICU occupancy,368.0
2022-03-07,Malaysia,MYS,Daily ICU occupancy per million,10.843
2022-03-07,Malaysia,MYS,Daily hospital occupancy,7463.0
2022-03-07,Malaysia,MYS,Daily hospital occupancy per million,219.9
2022-03-07,Malaysia,MYS,Weekly new hospital admissions,13281.0
2022-03-07,Malaysia,MYS,Weekly new hospital admissions per million,391.329
2022-03-08,Malaysia,MYS,Daily ICU occupancy,373.0
2022-03-08,Malaysia,MYS,Daily ICU occupancy per million,10.991
2022-03-08,Malaysia,MYS,Daily hospital occupancy,7332.0
2022-03-08,Malaysia,MYS,Daily hospital occupancy per million,216.04
2022-03-08,Malaysia,MYS,Weekly new hospital admissions,13473.0
2022-03-08,Malaysia,MYS,Weekly new hospital admissions per million,396.986
2022-03-09,Malaysia,MYS,Daily ICU occupancy,388.0
2022-03-09,Malaysia,MYS,Daily ICU occupancy per million,11.433
2022-03-09,Malaysia,MYS,Daily hospital occupancy,7460.0
2022-03-09,Malaysia,MYS,Daily hospital occupancy per million,219.811
2022-03-09,Malaysia,MYS,Weekly new hospital admissions,13545.0
2022-03-09,Malaysia,MYS,Weekly new hospital admissions per million,399.108
2022-03-10,Malaysia,MYS,Daily ICU occupancy,389.0
2022-03-10,Malaysia,MYS,Daily ICU occupancy per million,11.462
2022-03-10,Malaysia,MYS,Daily hospital occupancy,7593.0
2022-03-10,Malaysia,MYS,Daily hospital occupancy per million,223.73
2022-03-10,Malaysia,MYS,Weekly new hospital admissions,13538.0
2022-03-10,Malaysia,MYS,Weekly new hospital admissions per million,398.901
2022-03-11,Malaysia,MYS,Daily ICU occupancy,380.0
2022-03-11,Malaysia,MYS,Daily ICU occupancy per million,11.197
2022-03-11,Malaysia,MYS,Daily hospital occupancy,7630.0
2022-03-11,Malaysia,MYS,Daily hospital occupancy per million,224.82
2022-03-11,Malaysia,MYS,Weekly new hospital admissions,13674.0
2022-03-11,Malaysia,MYS,Weekly new hospital admissions per million,402.909
2022-03-12,Malaysia,MYS,Daily ICU occupancy,367.0
2022-03-12,Malaysia,MYS,Daily ICU occupancy per million,10.814
2022-03-12,Malaysia,MYS,Daily hospital occupancy,7545.0
2022-03-12,Malaysia,MYS,Daily hospital occupancy per million,222.316
2022-03-12,Malaysia,MYS,Weekly new hospital admissions,13519.0
2022-03-12,Malaysia,MYS,Weekly new hospital admissions per million,398.342
2022-03-13,Malaysia,MYS,Daily ICU occupancy,384.0
2022-03-13,Malaysia,MYS,Daily ICU occupancy per million,11.315
2022-03-13,Malaysia,MYS,Daily hospital occupancy,7508.0
2022-03-13,Malaysia,MYS,Daily hospital occupancy per million,221.226
2022-03-13,Malaysia,MYS,Weekly new hospital admissions,13539.0
2022-03-13,Malaysia,MYS,Weekly new hospital admissions per million,398.931
2022-03-14,Malaysia,MYS,Daily ICU occupancy,388.0
2022-03-14,Malaysia,MYS,Daily ICU occupancy per million,11.433
2022-03-14,Malaysia,MYS,Daily hospital occupancy,7205.0
2022-03-14,Malaysia,MYS,Daily hospital occupancy per million,212.298
2022-03-14,Malaysia,MYS,Weekly new hospital admissions,13193.0
2022-03-14,Malaysia,MYS,Weekly new hospital admissions per million,388.736
2022-03-15,Malaysia,MYS,Daily ICU occupancy,376.0
2022-03-15,Malaysia,MYS,Daily ICU occupancy per million,11.079
2022-03-15,Malaysia,MYS,Daily hospital occupancy,7063.0
2022-03-15,Malaysia,MYS,Daily hospital occupancy per million,208.113
2022-03-15,Malaysia,MYS,Weekly new hospital admissions,13011.0
2022-03-15,Malaysia,MYS,Weekly new hospital admissions per million,383.373
2022-03-16,Malaysia,MYS,Daily ICU occupancy,374.0
2022-03-16,Malaysia,MYS,Daily ICU occupancy per million,11.02
2022-03-16,Malaysia,MYS,Daily hospital occupancy,6788.0
2022-03-16,Malaysia,MYS,Daily hospital occupancy per million,200.011
2022-03-16,Malaysia,MYS,Weekly new hospital admissions,12849.0
2022-03-16,Malaysia,MYS,Weekly new hospital admissions per million,378.6
2022-03-17,Malaysia,MYS,Daily ICU occupancy,373.0
2022-03-17,Malaysia,MYS,Daily ICU occupancy per million,10.991
2022-03-17,Malaysia,MYS,Daily hospital occupancy,6720.0
2022-03-17,Malaysia,MYS,Daily hospital occupancy per million,198.007
2022-03-17,Malaysia,MYS,Weekly new hospital admissions,12479.0
2022-03-17,Malaysia,MYS,Weekly new hospital admissions per million,367.698
2022-03-18,Malaysia,MYS,Daily ICU occupancy,383.0
2022-03-18,Malaysia,MYS,Daily ICU occupancy per million,11.285
2022-03-18,Malaysia,MYS,Daily hospital occupancy,6465.0
2022-03-18,Malaysia,MYS,Daily hospital occupancy per million,190.493
2022-03-18,Malaysia,MYS,Weekly new hospital admissions,12005.0
2022-03-18,Malaysia,MYS,Weekly new hospital admissions per million,353.731
2022-03-19,Malaysia,MYS,Daily ICU occupancy,390.0
2022-03-19,Malaysia,MYS,Daily ICU occupancy per million,11.491
2022-03-19,Malaysia,MYS,Daily hospital occupancy,6159.0
2022-03-19,Malaysia,MYS,Daily hospital occupancy per million,181.477
2022-03-19,Malaysia,MYS,Weekly new hospital admissions,11585.0
2022-03-19,Malaysia,MYS,Weekly new hospital admissions per million,341.356
2022-03-20,Malaysia,MYS,Daily ICU occupancy,370.0
2022-03-20,Malaysia,MYS,Daily ICU occupancy per million,10.902
2022-03-20,Malaysia,MYS,Daily hospital occupancy,6135.0
2022-03-20,Malaysia,MYS,Daily hospital occupancy per million,180.77
2022-03-20,Malaysia,MYS,Weekly new hospital admissions,11088.0
2022-03-20,Malaysia,MYS,Weekly new hospital admissions per million,326.711
2022-03-21,Malaysia,MYS,Daily ICU occupancy,358.0
2022-03-21,Malaysia,MYS,Daily ICU occupancy per million,10.549
2022-03-21,Malaysia,MYS,Daily hospital occupancy,5929.0
2022-03-21,Malaysia,MYS,Daily hospital occupancy per million,174.7
2022-03-21,Malaysia,MYS,Weekly new hospital admissions,10823.0
2022-03-21,Malaysia,MYS,Weekly new hospital admissions per million,318.903
2022-03-22,Malaysia,MYS,Daily ICU occupancy,343.0
2022-03-22,Malaysia,MYS,Daily ICU occupancy per million,10.107
2022-03-22,Malaysia,MYS,Daily hospital occupancy,5658.0
2022-03-22,Malaysia,MYS,Daily hospital occupancy per million,166.715
2022-03-22,Malaysia,MYS,Weekly new hospital admissions,10375.0
2022-03-22,Malaysia,MYS,Weekly new hospital admissions per million,305.703
2022-03-23,Malaysia,MYS,Daily ICU occupancy,332.0
2022-03-23,Malaysia,MYS,Daily ICU occupancy per million,9.782
2022-03-23,Malaysia,MYS,Daily hospital occupancy,5128.0
2022-03-23,Malaysia,MYS,Daily hospital occupancy per million,151.098
2022-03-23,Malaysia,MYS,Weekly new hospital admissions,9969.0
2022-03-23,Malaysia,MYS,Weekly new hospital admissions per million,293.74
2022-03-24,Malaysia,MYS,Daily ICU occupancy,321.0
2022-03-24,Malaysia,MYS,Daily ICU occupancy per million,9.458
2022-03-24,Malaysia,MYS,Daily hospital occupancy,5152.0
2022-03-24,Malaysia,MYS,Daily hospital occupancy per million,151.805
2022-03-24,Malaysia,MYS,Weekly new hospital admissions,9560.0
2022-03-24,Malaysia,MYS,Weekly new hospital admissions per million,281.688
2022-03-25,Malaysia,MYS,Daily ICU occupancy,291.0
2022-03-25,Malaysia,MYS,Daily ICU occupancy per million,8.574
2022-03-25,Malaysia,MYS,Daily hospital occupancy,4850.0
2022-03-25,Malaysia,MYS,Daily hospital occupancy per million,142.907
2022-03-25,Malaysia,MYS,Weekly new hospital admissions,8996.0
2022-03-25,Malaysia,MYS,Weekly new hospital admissions per million,265.07
2022-03-26,Malaysia,MYS,Daily ICU occupancy,302.0
2022-03-26,Malaysia,MYS,Daily ICU occupancy per million,8.899
2022-03-26,Malaysia,MYS,Daily hospital occupancy,4587.0
2022-03-26,Malaysia,MYS,Daily hospital occupancy per million,135.157
2022-03-26,Malaysia,MYS,Weekly new hospital admissions,8531.0
2022-03-26,Malaysia,MYS,Weekly new hospital admissions per million,251.369
2022-03-27,Malaysia,MYS,Daily ICU occupancy,299.0
2022-03-27,Malaysia,MYS,Daily ICU occupancy per million,8.81
2022-03-27,Malaysia,MYS,Daily hospital occupancy,4363.0
2022-03-27,Malaysia,MYS,Daily hospital occupancy per million,128.557
2022-03-27,Malaysia,MYS,Weekly new hospital admissions,8119.0
2022-03-27,Malaysia,MYS,Weekly new hospital admissions per million,239.229
2022-03-28,Malaysia,MYS,Daily ICU occupancy,288.0
2022-03-28,Malaysia,MYS,Daily ICU occupancy per million,8.486
2022-03-28,Malaysia,MYS,Daily hospital occupancy,4175.0
2022-03-28,Malaysia,MYS,Daily hospital occupancy per million,123.018
2022-03-28,Malaysia,MYS,Weekly new hospital admissions,7708.0
2022-03-28,Malaysia,MYS,Weekly new hospital admissions per million,227.119
2022-03-29,Malaysia,MYS,Daily ICU occupancy,282.0
2022-03-29,Malaysia,MYS,Daily ICU occupancy per million,8.309
2022-03-29,Malaysia,MYS,Daily hospital occupancy,3968.0
2022-03-29,Malaysia,MYS,Daily hospital occupancy per million,116.918
2022-03-29,Malaysia,MYS,Weekly new hospital admissions,7279.0
2022-03-29,Malaysia,MYS,Weekly new hospital admissions per million,214.478
2022-03-30,Malaysia,MYS,Daily ICU occupancy,275.0
2022-03-30,Malaysia,MYS,Daily ICU occupancy per million,8.103
2022-03-30,Malaysia,MYS,Daily hospital occupancy,3841.0
2022-03-30,Malaysia,MYS,Daily hospital occupancy per million,113.176
2022-03-30,Malaysia,MYS,Weekly new hospital admissions,6789.0
2022-03-30,Malaysia,MYS,Weekly new hospital admissions per million,200.04
2022-03-31,Malaysia,MYS,Daily ICU occupancy,267.0
2022-03-31,Malaysia,MYS,Daily ICU occupancy per million,7.867
2022-03-31,Malaysia,MYS,Daily hospital occupancy,3713.0
2022-03-31,Malaysia,MYS,Daily hospital occupancy per million,109.405
2022-03-31,Malaysia,MYS,Weekly new hospital admissions,6317.0
2022-03-31,Malaysia,MYS,Weekly new hospital admissions per million,186.132
2022-04-01,Malaysia,MYS,Daily ICU occupancy,259.0
2022-04-01,Malaysia,MYS,Daily ICU occupancy per million,7.632
2022-04-01,Malaysia,MYS,Daily hospital occupancy,3387.0
2022-04-01,Malaysia,MYS,Daily hospital occupancy per million,99.799
2022-04-01,Malaysia,MYS,Weekly new hospital admissions,6120.0
2022-04-01,Malaysia,MYS,Weekly new hospital admissions per million,180.328
2022-04-02,Malaysia,MYS,Daily ICU occupancy,261.0
2022-04-02,Malaysia,MYS,Daily ICU occupancy per million,7.69
2022-04-02,Malaysia,MYS,Daily hospital occupancy,3207.0
2022-04-02,Malaysia,MYS,Daily hospital occupancy per million,94.495
2022-04-02,Malaysia,MYS,Weekly new hospital admissions,5775.0
2022-04-02,Malaysia,MYS,Weekly new hospital admissions per million,170.162
2022-04-03,Malaysia,MYS,Daily ICU occupancy,256.0
2022-04-03,Malaysia,MYS,Daily ICU occupancy per million,7.543
2022-04-03,Malaysia,MYS,Daily hospital occupancy,2964.0
2022-04-03,Malaysia,MYS,Daily hospital occupancy per million,87.335
2022-04-03,Malaysia,MYS,Weekly new hospital admissions,5455.0
2022-04-03,Malaysia,MYS,Weekly new hospital admissions per million,160.733
2022-04-04,Malaysia,MYS,Daily ICU occupancy,236.0
2022-04-04,Malaysia,MYS,Daily ICU occupancy per million,6.954
2022-04-04,Malaysia,MYS,Daily hospital occupancy,2930.0
2022-04-04,Malaysia,MYS,Daily hospital occupancy per million,86.333
2022-04-04,Malaysia,MYS,Weekly new hospital admissions,5125.0
2022-04-04,Malaysia,MYS,Weekly new hospital admissions per million,151.01
2022-04-05,Malaysia,MYS,Daily ICU occupancy,234.0
2022-04-05,Malaysia,MYS,Daily ICU occupancy per million,6.895
2022-04-05,Malaysia,MYS,Daily hospital occupancy,2716.0
2022-04-05,Malaysia,MYS,Daily hospital occupancy per million,80.028
2022-04-05,Malaysia,MYS,Weekly new hospital admissions,4776.0
2022-04-05,Malaysia,MYS,Weekly new hospital admissions per million,140.726
2022-04-06,Malaysia,MYS,Daily ICU occupancy,221.0
2022-04-06,Malaysia,MYS,Daily ICU occupancy per million,6.512
2022-04-06,Malaysia,MYS,Daily hospital occupancy,2578.0
2022-04-06,Malaysia,MYS,Daily hospital occupancy per million,75.962
2022-04-06,Malaysia,MYS,Weekly new hospital admissions,4492.0
2022-04-06,Malaysia,MYS,Weekly new hospital admissions per million,132.358
2022-04-07,Malaysia,MYS,Daily ICU occupancy,197.0
2022-04-07,Malaysia,MYS,Daily ICU occupancy per million,5.805
2022-04-07,Malaysia,MYS,Daily hospital occupancy,2501.0
2022-04-07,Malaysia,MYS,Daily hospital occupancy per million,73.693
2022-04-07,Malaysia,MYS,Weekly new hospital admissions,4244.0
2022-04-07,Malaysia,MYS,Weekly new hospital admissions per million,125.051
2022-04-08,Malaysia,MYS,Daily ICU occupancy,206.0
2022-04-08,Malaysia,MYS,Daily ICU occupancy per million,6.07
2022-04-08,Malaysia,MYS,Daily hospital occupancy,2340.0
2022-04-08,Malaysia,MYS,Daily hospital occupancy per million,68.949
2022-04-08,Malaysia,MYS,Weekly new hospital admissions,3855.0
2022-04-08,Malaysia,MYS,Weekly new hospital admissions per million,113.589
2022-04-09,Malaysia,MYS,Daily ICU occupancy,195.0
2022-04-09,Malaysia,MYS,Daily ICU occupancy per million,5.746
2022-04-09,Malaysia,MYS,Daily hospital occupancy,2270.0
2022-04-09,Malaysia,MYS,Daily hospital occupancy per million,66.886
2022-04-09,Malaysia,MYS,Weekly new hospital admissions,3708.0
2022-04-09,Malaysia,MYS,Weekly new hospital admissions per million,109.257
2022-04-10,Malaysia,MYS,Daily ICU occupancy,174.0
2022-04-10,Malaysia,MYS,Daily ICU occupancy per million,5.127
2022-04-10,Malaysia,MYS,Daily hospital occupancy,2108.0
2022-04-10,Malaysia,MYS,Daily hospital occupancy per million,62.113
2022-04-10,Malaysia,MYS,Weekly new hospital admissions,3556.0
2022-04-10,Malaysia,MYS,Weekly new hospital admissions per million,104.779
2022-04-11,Malaysia,MYS,Daily ICU occupancy,174.0
2022-04-11,Malaysia,MYS,Daily ICU occupancy per million,5.127
2022-04-11,Malaysia,MYS,Daily hospital occupancy,2078.0
2022-04-11,Malaysia,MYS,Daily hospital occupancy per million,61.229
2022-04-11,Malaysia,MYS,Weekly new hospital admissions,3464.0
2022-04-11,Malaysia,MYS,Weekly new hospital admissions per million,102.068
2022-04-12,Malaysia,MYS,Daily ICU occupancy,153.0
2022-04-12,Malaysia,MYS,Daily ICU occupancy per million,4.508
2022-04-12,Malaysia,MYS,Daily hospital occupancy,1952.0
2022-04-12,Malaysia,MYS,Daily hospital occupancy per million,57.516
2022-04-12,Malaysia,MYS,Weekly new hospital admissions,3302.0
2022-04-12,Malaysia,MYS,Weekly new hospital admissions per million,97.294
2022-04-13,Malaysia,MYS,Daily ICU occupancy,161.0
2022-04-13,Malaysia,MYS,Daily ICU occupancy per million,4.744
2022-04-13,Malaysia,MYS,Daily hospital occupancy,1860.0
2022-04-13,Malaysia,MYS,Daily hospital occupancy per million,54.805
2022-04-13,Malaysia,MYS,Weekly new hospital admissions,3158.0
2022-04-13,Malaysia,MYS,Weekly new hospital admissions per million,93.051
2022-04-14,Malaysia,MYS,Daily ICU occupancy,154.0
2022-04-14,Malaysia,MYS,Daily ICU occupancy per million,4.538
2022-04-14,Malaysia,MYS,Daily hospital occupancy,1748.0
2022-04-14,Malaysia,MYS,Daily hospital occupancy per million,51.505
2022-04-14,Malaysia,MYS,Weekly new hospital admissions,2991.0
2022-04-14,Malaysia,MYS,Weekly new hospital admissions per million,88.131
2022-04-15,Malaysia,MYS,Daily ICU occupancy,152.0
2022-04-15,Malaysia,MYS,Daily ICU occupancy per million,4.479
2022-04-15,Malaysia,MYS,Daily hospital occupancy,1654.0
2022-04-15,Malaysia,MYS,Daily hospital occupancy per million,48.736
2022-04-15,Malaysia,MYS,Weekly new hospital admissions,2855.0
2022-04-15,Malaysia,MYS,Weekly new hospital admissions per million,84.123
2022-04-16,Malaysia,MYS,Daily ICU occupancy,134.0
2022-04-16,Malaysia,MYS,Daily ICU occupancy per million,3.948
2022-04-16,Malaysia,MYS,Daily hospital occupancy,1602.0
2022-04-16,Malaysia,MYS,Daily hospital occupancy per million,47.203
2022-04-16,Malaysia,MYS,Weekly new hospital admissions,2698.0
2022-04-16,Malaysia,MYS,Weekly new hospital admissions per million,79.497
2022-04-17,Malaysia,MYS,Daily ICU occupancy,126.0
2022-04-17,Malaysia,MYS,Daily ICU occupancy per million,3.713
2022-04-17,Malaysia,MYS,Daily hospital occupancy,1491.0
2022-04-17,Malaysia,MYS,Daily hospital occupancy per million,43.933
2022-04-17,Malaysia,MYS,Weekly new hospital admissions,2558.0
2022-04-17,Malaysia,MYS,Weekly new hospital admissions per million,75.372
2022-04-18,Malaysia,MYS,Daily ICU occupancy,110.0
2022-04-18,Malaysia,MYS,Daily ICU occupancy per million,3.241
2022-04-18,Malaysia,MYS,Daily hospital occupancy,1424.0
2022-04-18,Malaysia,MYS,Daily hospital occupancy per million,41.959
2022-04-18,Malaysia,MYS,Weekly new hospital admissions,2439.0
2022-04-18,Malaysia,MYS,Weekly new hospital admissions per million,71.866
2022-04-19,Malaysia,MYS,Daily ICU occupancy,97.0
2022-04-19,Malaysia,MYS,Daily ICU occupancy per million,2.858
2022-04-19,Malaysia,MYS,Daily hospital occupancy,1318.0
2022-04-19,Malaysia,MYS,Daily hospital occupancy per million,38.835
2022-04-19,Malaysia,MYS,Weekly new hospital admissions,2285.0
2022-04-19,Malaysia,MYS,Weekly new hospital admissions per million,67.328
2022-04-20,Malaysia,MYS,Daily ICU occupancy,97.0
2022-04-20,Malaysia,MYS,Daily ICU occupancy per million,2.858
2022-04-20,Malaysia,MYS,Daily hospital occupancy,1289.0
2022-04-20,Malaysia,MYS,Daily hospital occupancy per million,37.981
2022-04-20,Malaysia,MYS,Weekly new hospital admissions,2108.0
2022-04-20,Malaysia,MYS,Weekly new hospital admissions per million,62.113
2022-04-21,Malaysia,MYS,Daily ICU occupancy,92.0
2022-04-21,Malaysia,MYS,Daily ICU occupancy per million,2.711
2022-04-21,Malaysia,MYS,Daily hospital occupancy,1072.0
2022-04-21,Malaysia,MYS,Daily hospital occupancy per million,31.587
2022-04-21,Malaysia,MYS,Weekly new hospital admissions,1947.0
2022-04-21,Malaysia,MYS,Weekly new hospital admissions per million,57.369
2022-04-22,Malaysia,MYS,Daily ICU occupancy,91.0
2022-04-22,Malaysia,MYS,Daily ICU occupancy per million,2.681
2022-04-22,Malaysia,MYS,Daily hospital occupancy,1111.0
2022-04-22,Malaysia,MYS,Daily hospital occupancy per million,32.736
2022-04-22,Malaysia,MYS,Weekly new hospital admissions,1812.0
